V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
458.6094970703125,425.28546,401.38336,359.3279,326.306,320.1647,300.7133,296.017,292.62,287.4348,291.24396,298.23938,301.7547,334.01685,370.56097,392.67047,432.5873,451.3574,486.02594,488.34723,495.2411,500.04068,503.6637,459.4196,450.2078,429.25793,378.65857,365.71497,327.35437,304.9203,287.1053,286.00653,271.98453,280.29355,284.93,290.22217,311.2318,335.18845,347.64,409.60037,424.97534,444.33502,476.41006,487.14062,496.89178,489.65277,473.80508,466.93494
509.24365234375,487.85764,471.09262,441.14948,422.91653,415.58856,410.48376,405.0197,410.98596,411.03067,424.33307,431.92514,455.65128,487.22705,507.79678,531.1246,556.77094,564.1257,573.391,563.9649,565.8936,554.6775,547.04095,512.8109,503.6969,489.83704,453.5429,447.27368,428.8469,404.92493,400.9352,396.7173,391.2998,414.63776,420.50494,434.2696,459.307,489.4337,494.83844,541.48755,550.2698,558.5934,575.1765,568.9677,563.2834,548.3756,534.2228,521.88947
20845.029296875,20302.867,18834.193,17951.088,17422.648,17032.385,17039.889,16934.307,18249.121,19100.783,19970.623,20619.662,23009.771,24897.842,26582.75,28005.086,28983.154,28864.418,28536.926,27175.998,26663.742,25282.084,24165.908,21986.13,21028.078,19859.145,18486.285,17810.781,17837.955,17081.082,16826.137,16810.125,17471.016,19022.994,19610.92,21695.262,23138.535,25617.582,25948.754,27964.898,28119.525,28539.516,28685.445,28081.44,26516.814,25250.846,23956.975,21892.164
531711.125,516502.7,484032.38,461984.3,447106.03,440550.44,439365.97,436357.03,462753.7,479394.88,499616.16,509707.62,556554.0,598428.6,636372.06,668857.8,692860.8,693718.44,688504.9,659407.2,649661.7,623363.5,600457.1,552430.06,532719.1,507308.9,472623.4,458926.34,458432.3,437444.94,430417.56,431907.78,444292.4,477119.0,488390.38,529401.25,562125.2,613139.44,622152.5,669709.9,676297.06,684013.6,690720.44,678996.1,647589.75,620817.75,594671.56,551425.3
3250.254638671875,3122.4827,3010.6685,2945.374,2880.8696,2802.443,2763.4355,2752.0137,2757.5334,2784.501,2815.713,2850.435,3017.849,3154.5525,3284.395,3389.4773,3480.1165,3541.8093,3598.9375,3578.7283,3580.4385,3502.5774,3475.6338,3372.2915,3276.063,3121.4507,2996.25,2897.9954,2850.3772,2820.569,2807.3123,2758.3237,2769.3813,2781.1562,2794.805,2911.537,3024.6973,3163.066,3182.751,3446.7654,3453.6504,3536.364,3621.219,3603.2063,3601.4028,3508.2603,3439.229,3372.0396
1186.3389892578125,1139.4244,1096.8353,1054.698,1020.54297,998.46375,972.55927,972.1578,967.1779,977.8814,984.2628,999.3567,1046.4194,1109.0101,1160.632,1202.1736,1257.8214,1284.3381,1303.3607,1292.2681,1292.8313,1276.3403,1262.8695,1202.711,1175.9216,1138.1187,1077.6373,1051.5262,1022.2816,981.43634,968.4413,952.9962,939.29803,976.27783,977.7223,1006.2432,1055.7913,1121.8152,1130.9138,1229.7181,1251.0701,1266.8035,1311.8281,1299.3314,1295.7069,1271.163,1244.1266,1223.6506
882.8642578125,842.0862,770.1107,722.9843,708.61285,680.44763,663.96643,664.1111,695.7771,744.2189,774.84357,781.2516,908.05524,997.14185,1080.118,1156.2742,1189.4878,1207.3889,1198.3997,1136.2898,1115.902,1063.0637,1022.8606,938.7302,891.0184,806.8734,750.601,715.4812,713.42004,688.7593,659.5501,660.7848,680.8636,731.6055,752.7654,845.09283,915.98157,1035.8679,1044.048,1167.7793,1168.4059,1190.8185,1202.7131,1169.1554,1124.5387,1067.1678,1018.06946,931.5288
2693.13818359375,2521.1777,2206.147,2030.1932,1833.007,1823.0205,1830.5679,1841.6887,2254.0247,2443.9778,2704.519,2914.81,3450.3784,3898.8245,4280.789,4543.68,4744.967,4731.7783,4607.062,4236.501,4091.5986,3787.9736,3484.6492,2954.1555,2714.954,2452.6912,2082.3413,1942.3969,1952.347,1821.7468,1809.033,1945.398,2081.7378,2497.0156,2632.384,3189.0476,3508.4326,4038.4639,4110.1436,4490.9395,4571.114,4684.2114,4630.69,4512.797,4036.3218,3796.0793,3427.5513,2932.5244
456.5069580078125,396.88757,353.17145,294.4033,248.0753,242.25122,224.78,217.00575,221.73518,215.67442,236.1915,242.15224,253.99585,317.07742,390.71393,437.10812,491.49292,505.29083,559.521,538.67145,549.17065,543.0475,555.04114,454.31024,442.39716,401.9236,315.9423,285.79095,249.61961,218.89934,191.56796,179.8529,179.86647,199.4547,214.30331,231.93388,280.92297,338.58118,351.33087,466.18927,472.30658,493.4937,552.55994,554.7038,563.69904,539.41785,512.9436,475.04984
7457.72216796875,7297.7744,7197.038,7064.623,6931.4385,6888.165,6821.1274,6808.5645,6822.958,6814.7964,6860.8916,6889.7266,6989.0835,7140.604,7309.687,7421.4053,7576.676,7668.4326,7731.3066,7718.277,7719.6836,7690.5024,7659.5723,7489.7964,7423.845,7315.6875,7115.8677,7052.393,6957.3105,6840.9263,6792.8203,6766.6846,6719.0083,6802.727,6834.213,6878.9795,7022.3237,7175.333,7214.006,7494.2563,7564.601,7618.592,7752.9976,7742.269,7727.7593,7666.03,7587.3047,7539.5557
2019.5828857421875,1840.5249,1690.5465,1519.2916,1337.2007,1285.8188,1179.9688,1166.3143,1113.6758,1106.1614,1110.0259,1144.4703,1190.824,1360.1296,1535.2776,1643.4846,1859.3323,1981.792,2164.7642,2178.8286,2220.1128,2228.7349,2247.9844,2066.5374,1976.4838,1866.7076,1591.336,1527.0741,1337.1243,1203.5747,1133.1958,1136.1115,1068.8209,1095.483,1079.0398,1136.5872,1227.9591,1342.1885,1429.4675,1726.6835,1824.2999,1948.6777,2128.1294,2171.077,2240.3845,2203.6348,2122.7327,2089.4255
8522.3896484375,8521.346,9079.985,9532.484,10283.394,11060.695,11687.762,12185.664,12657.495,13055.566,13214.946,13292.762,13511.418,13028.618,12754.999,12298.183,11616.091,11011.851,10426.419,9961.195,9464.594,8924.16,8705.171,8636.896,8347.766,8690.198,9327.908,9906.441,10278.312,10460.734,11268.648,12068.752,12092.803,13436.649,13532.933,13433.807,13338.903,13348.068,12989.526,11962.307,11775.213,11104.048,10447.908,9587.205,9171.938,9012.828,8717.528,8482.941
34331.99609375,31887.04,30086.525,27199.674,24675.463,24041.31,22367.45,22198.148,21403.535,21157.207,21179.639,21809.916,22279.062,24633.438,26913.13,28631.826,31675.553,33196.23,35751.54,36372.38,36981.094,37308.94,37446.58,34756.375,33708.926,32285.357,28701.717,27681.018,24848.646,22906.992,21618.27,21431.773,20300.996,20913.814,20879.084,21372.068,22886.557,24410.65,25551.398,29792.74,31324.084,32683.613,35177.71,35879.72,36866.844,36555.43,35287.977,35355.688
26882.19140625,25984.088,24025.855,23077.219,22299.484,22102.094,22233.707,22272.188,24866.174,26195.035,27540.826,28747.15,31987.621,34322.297,37028.758,38512.164,39842.305,39514.27,38607.016,36459.67,35407.29,33446.023,31695.34,28252.908,26943.021,25260.037,23584.754,22958.504,22939.52,22076.04,21999.32,22572.469,23394.75,26040.21,27020.875,30187.691,31886.922,35672.367,35947.277,38269.875,38628.48,39228.45,38827.426,38057.96,34995.14,33430.996,31409.176,28283.574
35849.203125,34411.508,32205.06,31007.217,29900.287,29261.4,28863.773,28725.27,29630.451,30674.758,31635.328,32145.576,35316.86,38131.465,40411.69,42623.86,44296.496,44864.96,44710.098,43208.035,42892.92,41261.633,39929.56,37320.562,35846.92,33917.598,31603.379,30705.973,30295.654,28950.53,28459.738,28426.373,29058.174,30697.844,31181.025,33531.617,35738.55,38709.137,39528.035,43049.14,43442.867,44211.758,45190.06,44264.605,42920.277,41088.7,39748.496,37500.523
847.9234619140625,787.8582,727.1437,640.7142,596.13617,572.8437,549.2982,547.16394,553.58356,572.09406,632.6393,661.78357,770.8869,903.3965,951.3944,1032.898,1099.0343,1115.9669,1125.0234,1081.1908,1085.3618,1026.1658,1003.40607,889.0028,837.4717,781.98895,688.09863,652.99225,616.6662,547.4314,526.75696,510.77957,494.84186,581.75323,607.9769,692.0971,790.76666,917.64075,924.4904,1066.6354,1082.2101,1091.6251,1148.307,1107.266,1074.9607,1027.3439,967.83777,915.75073
18653.55078125,18393.93,17419.648,17090.822,17111.617,17981.021,18320.885,19496.97,22459.09,24537.67,25412.562,26928.596,28709.197,29203.576,30726.72,30658.043,30303.672,29375.367,27684.854,25625.674,24049.988,22839.977,21306.781,19057.406,18502.318,18031.031,17015.088,17336.164,17091.824,17385.639,18591.215,20284.85,20737.18,24116.97,25410.746,27034.152,27466.986,30150.377,30227.059,29962.963,30067.88,29784.58,28057.771,27091.39,24136.012,22695.23,21285.39,19583.162
8397.0830078125,8228.707,7862.07,7756.9785,7548.73,7626.838,7739.1836,7792.004,8399.496,8772.621,9013.915,9294.806,9785.928,10207.58,10702.955,10861.05,11023.626,10935.198,10698.823,10237.611,9990.817,9668.743,9327.542,8596.295,8371.836,8127.297,7825.1514,7703.633,7696.136,7595.4756,7709.135,7934.677,8059.0415,8654.992,8908.222,9571.64,9760.665,10486.068,10506.683,10784.064,10828.18,10975.573,10750.732,10649.792,9960.044,9654.974,9293.169,8643.767
175.17608642578125,159.15948,131.93036,123.60503,121.532684,102.923035,132.90582,111.95853,164.92734,177.5557,194.48956,228.92789,304.9676,313.4976,346.9168,362.77875,393.85516,385.29865,379.0968,335.37836,314.87073,279.35007,262.08563,206.66212,187.15489,148.04715,134.02437,129.92892,129.31183,101.96121,126.47127,130.83139,118.13602,186.71637,191.27635,255.46864,257.12048,323.8789,328.89978,357.06354,361.47433,394.07275,361.57324,356.32193,316.86996,276.28998,268.04776,208.51106
482.1846008300781,459.08545,434.7993,385.24866,355.30914,352.2379,321.34616,316.8537,311.04477,301.24353,296.65265,296.5108,291.297,306.9951,343.3026,358.8462,385.54678,407.30142,451.3776,459.66776,466.37347,492.40112,501.25803,484.10013,477.48578,449.30978,424.95328,405.89417,357.9098,349.09302,311.89563,312.11063,298.41483,288.2988,293.9117,288.72815,302.17328,314.88727,321.6047,364.5891,381.76672,413.1584,424.18796,451.87354,472.89706,483.63977,482.6971,478.27637
444.5255432128906,424.2585,399.57538,363.83713,333.7258,325.73676,333.7846,322.15485,355.3499,358.0213,391.7623,407.9613,443.77704,488.8472,515.8383,550.5402,579.7594,582.22156,580.857,548.85205,541.18164,528.29987,511.55798,453.0829,438.2852,421.70685,374.06393,364.03564,350.79922,322.5374,311.60492,315.6501,312.55634,355.01636,384.9934,414.33017,449.10342,507.36172,497.65564,556.3622,563.514,576.8801,587.43134,572.9768,543.0643,521.2457,502.88208,454.97217
12149.376953125,11621.609,10492.654,9925.408,9552.275,9385.557,9322.83,9342.072,10717.917,11458.909,12211.346,12793.806,14814.058,16081.727,17687.896,18653.941,19421.625,19280.633,18774.428,17584.518,17014.5,15885.127,14871.807,13005.081,12231.86,11178.897,10238.72,9895.223,9909.013,9353.192,9192.411,9479.704,9969.481,11409.231,11892.829,13629.857,14708.744,16861.068,17062.195,18507.44,18733.188,19071.396,18914.408,18400.994,16782.8,15873.563,14688.908,12968.567
602.6461791992188,571.8312,506.62875,418.0719,358.1371,330.917,337.45383,313.10657,367.7718,379.45178,440.46167,480.75104,582.77966,705.84,746.11176,836.95557,894.50183,893.8266,915.8628,851.5258,860.4169,782.59155,750.8417,634.96497,602.85345,572.31866,449.72552,417.61145,377.86542,332.35574,320.75452,298.8647,307.55585,401.95154,427.1416,523.2251,595.79663,716.3367,730.1172,850.27386,864.6804,890.3262,911.87415,889.79224,844.86273,778.188,717.30994,652.19794
593.9340209960938,527.385,463.85794,429.02545,389.34943,355.361,341.8329,334.85562,345.1742,365.1468,394.67728,408.33914,503.2985,594.1012,644.67847,706.5764,759.7471,800.04297,805.2358,779.1822,781.5117,734.2484,706.75824,642.6449,588.9875,525.8594,446.11496,406.69818,385.13406,349.0127,339.89865,334.85806,328.39264,367.05212,377.97595,446.44016,506.0576,596.457,611.3167,736.73096,749.2879,782.69165,827.6566,803.23883,786.01154,733.92346,702.31714,646.6172
51873.8046875,49154.46,45387.957,43283.176,41489.633,40253.15,39709.547,39402.266,40482.195,42089.78,43554.652,44643.02,50047.543,55141.168,58626.76,62227.64,65239.82,66385.35,66243.35,64311.2,63904.004,60938.812,58944.504,54429.49,51654.88,48538.605,44424.656,42941.766,42248.785,39340.54,38946.28,38885.36,39469.727,42503.883,42718.883,46858.844,50602.6,55457.305,57192.812,63087.94,64014.145,65153.453,67136.46,65589.3,63713.895,60601.133,58217.395,54937.168
25104.583984375,24646.824,23040.754,22080.209,21268.125,21373.992,21360.016,21867.617,24308.457,25772.938,27140.936,28407.387,30995.752,32977.8,35170.33,36369.125,36905.97,36556.863,35529.6,33309.8,32446.75,30820.35,29161.514,26107.514,25017.771,24094.61,22483.809,22052.227,21717.812,21442.0,21211.162,22153.45,22840.148,25616.076,26685.88,29461.447,30728.273,34292.723,34311.613,35970.52,36388.855,36401.797,35785.38,34882.605,32144.945,30757.354,28773.69,26165.295
1917.7255859375,1859.2742,1738.4708,1682.7926,1612.4557,1628.4031,1640.3796,1687.5468,1885.5302,2023.0281,2117.699,2238.3618,2466.4458,2620.5388,2788.2808,2865.4258,2874.3533,2859.1465,2768.8179,2602.948,2527.1533,2380.6387,2251.6064,2015.1616,1922.9326,1837.3275,1710.3206,1670.6107,1652.5175,1633.5527,1649.7799,1735.7046,1788.5417,2020.9707,2099.2676,2346.058,2436.925,2700.7893,2715.7217,2819.5762,2843.4702,2874.92,2786.2065,2724.23,2514.4236,2386.102,2229.0308,2016.382
4258.025390625,4173.3687,3889.5974,3746.4966,3614.8594,3633.9502,3682.6099,3786.8154,4252.7944,4542.246,4775.464,5050.3555,5568.792,5849.754,6264.2246,6442.23,6522.1685,6464.4375,6234.7324,5824.0884,5633.197,5314.13,5006.5425,4455.6064,4246.3984,4102.089,3771.9482,3778.076,3710.759,3605.9941,3650.3857,3845.5708,3963.8557,4581.93,4716.272,5221.66,5433.1343,6056.1133,6109.285,6324.205,6446.037,6448.412,6265.276,6100.696,5568.195,5300.7256,4944.9307,4503.146
13039.78125,12937.132,12138.226,11637.059,11279.505,11318.884,11279.318,11494.791,12642.476,13332.236,14014.155,14524.91,15689.319,16665.844,17652.834,18326.629,18574.229,18359.178,17928.55,16822.42,16391.188,15710.719,14914.631,13480.4375,13006.053,12551.262,11891.228,11668.297,11449.447,11414.817,11185.147,11568.891,11931.177,13168.987,13754.669,14991.426,15611.082,17361.85,17305.426,18185.172,18320.156,18288.564,18072.895,17569.252,16301.908,15646.02,14763.275,13507.038
1053.927001953125,915.0823,847.4405,690.113,549.70776,545.9767,508.8619,470.28845,516.4934,497.91782,585.8758,611.90356,786.33734,893.28613,1015.1766,1129.4304,1242.7524,1296.6836,1367.2749,1335.2385,1336.7615,1298.595,1215.3679,1115.8756,1052.1968,941.4427,734.9403,701.5981,593.8003,488.5109,463.68256,512.9244,487.862,547.1993,587.4048,667.2511,768.534,865.34515,929.73285,1147.6874,1213.2573,1314.6487,1358.1807,1349.4396,1312.9475,1239.3962,1147.2347,1114.2925
593.6931762695312,608.14417,632.7868,631.3843,640.53015,608.78625,577.51526,545.7683,526.25586,498.91797,453.4716,409.8153,392.2274,381.3092,367.2788,361.00238,336.9355,352.52213,365.60333,382.46945,423.29163,468.83792,485.5995,554.3612,571.4509,588.6478,621.2243,622.061,637.0117,644.6128,588.5306,556.29065,530.7196,495.9411,454.64236,414.65277,381.6723,370.8254,349.28946,347.86588,340.30884,346.72888,357.10773,391.1624,427.35553,472.34534,501.98593,535.96643
922.5604248046875,883.1395,859.5383,798.12305,750.93,740.584,716.8065,714.62524,714.42554,716.5887,727.56744,722.10767,730.5666,768.9458,824.69,852.51245,881.4209,913.1531,960.2965,944.4596,948.03925,972.922,981.928,928.10675,916.05865,884.0328,815.86566,796.6794,745.22156,738.51984,704.2552,705.57367,679.7697,698.6115,706.30676,712.0536,740.3371,790.31104,781.5188,867.9603,877.7059,914.4151,936.86664,952.3647,966.19434,965.5809,954.04083,927.1278
204.51333618164062,197.16895,178.75021,173.70671,168.03403,164.79593,164.83733,164.68912,188.27293,200.35623,211.06541,219.84242,251.84975,267.20505,292.00598,305.49957,314.75064,314.34372,306.49054,283.3581,273.5481,258.22424,241.78296,216.70389,206.87263,185.8787,177.78932,172.01529,173.33055,165.79941,163.65616,171.8677,174.71799,197.79071,207.48627,235.81041,246.71152,280.70657,282.08914,302.79944,304.70007,314.7732,307.1175,298.39856,273.2033,258.4178,243.94337,215.69505
679.9862670898438,685.13684,651.1318,603.4359,579.9226,582.12177,586.7592,580.94617,617.6915,629.245,652.9887,652.19714,674.2341,714.6812,752.33777,803.5624,804.38855,806.2737,820.42126,762.1512,750.3774,767.667,742.9053,685.54803,682.94867,658.2675,618.2893,605.443,579.7754,588.7754,569.23566,577.40356,583.11255,606.1598,634.7293,655.5641,679.88513,747.0875,736.75433,802.5006,789.99475,804.6425,802.7297,793.0563,761.2637,747.50446,742.28687,682.8305
796.677734375,817.86633,850.9274,902.23865,921.1262,966.1196,999.13696,1016.2184,1028.6984,1016.51196,1003.2964,990.1238,955.86365,929.93463,893.7529,862.795,836.12225,804.25183,788.29706,788.8969,784.06036,763.34216,776.9441,777.068,798.02747,821.7452,862.33936,891.8334,937.1343,948.6099,1012.834,1022.4741,1025.427,1018.11084,1013.76965,1003.9162,969.16174,930.9894,903.1262,862.8551,824.7907,809.51715,795.4231,779.08374,770.33704,772.0176,767.0128,782.183
1531.99462890625,1452.3582,1419.0802,1369.1393,1346.9994,1308.8628,1309.8,1280.8749,1277.7158,1273.6853,1299.8247,1308.0172,1391.6332,1398.6917,1437.95,1483.4673,1505.5944,1558.9022,1609.6001,1578.1812,1600.4111,1585.002,1559.3086,1587.0828,1564.9442,1443.9783,1412.8905,1372.7139,1334.2823,1333.2341,1333.9844,1320.2882,1328.3209,1276.8301,1308.2858,1342.3938,1379.8093,1386.7806,1406.5831,1500.3129,1491.9336,1584.7042,1564.9094,1597.8496,1626.3972,1585.7457,1612.5685,1534.9688
14039.787109375,13771.652,12977.52,12627.9,12261.293,12359.451,12536.264,12487.989,13879.436,14470.718,15017.376,15549.485,16470.68,17182.58,18263.17,18733.16,19292.459,19053.754,18624.953,17595.75,16975.184,16538.438,15730.951,14361.74,13967.314,13279.347,12881.875,12681.38,12496.477,12381.004,12473.614,12885.079,12944.202,14094.581,14686.649,15849.038,16173.941,17896.73,17816.965,18656.123,18711.49,19022.793,18600.172,18425.877,16882.9,16342.044,15762.655,14366.75
1519.55810546875,1449.8546,1322.229,1262.1489,1181.921,1201.3113,1220.4701,1237.519,1464.1178,1556.6785,1667.565,1775.901,1968.1824,2122.324,2302.5044,2371.7712,2442.6348,2423.9634,2342.598,2183.953,2106.529,1978.3484,1848.0131,1595.7952,1507.8547,1415.7703,1273.5337,1239.8796,1229.6454,1193.6566,1211.4371,1297.5764,1338.0162,1553.0251,1627.8334,1866.3629,1948.3638,2213.7114,2217.7297,2347.6016,2384.9768,2416.6638,2355.0554,2315.1636,2077.5525,1970.3682,1819.9768,1596.5198
3240.277587890625,2977.5115,2816.9915,2556.861,2330.415,2238.5444,2112.1606,2079.8477,2042.8635,2024.4824,2087.6782,2151.538,2292.5872,2554.8528,2784.7988,2955.477,3235.2632,3389.0286,3574.683,3589.0674,3644.8794,3612.3303,3580.1814,3317.5974,3203.8945,3027.7708,2685.0957,2569.3447,2323.5142,2164.419,2089.0466,2039.1066,1932.6179,2021.6957,2037.6584,2145.9958,2342.6746,2559.0288,2629.6035,3094.9468,3198.8599,3336.1968,3575.2192,3574.3713,3652.1382,3541.927,3426.6125,3372.2263
4800.619140625,4709.1274,4372.336,4211.185,4075.2021,4026.3916,4040.6582,4047.6992,4483.406,4701.702,4927.5947,5131.4316,5682.395,6072.8247,6483.6064,6769.6978,6957.0557,6903.534,6761.6807,6374.727,6213.6904,5896.011,5590.059,5033.801,4829.4326,4582.2563,4292.234,4186.2,4158.4214,4035.4443,4004.5312,4093.455,4241.2686,4695.5635,4863.245,5388.515,5665.555,6295.4473,6332.4956,6717.669,6772.5225,6879.4575,6796.229,6654.8877,6158.026,5878.6943,5554.952,5045.5264
95103.890625,92550.58,86457.88,82474.97,79879.48,78703.805,78433.58,78120.67,83604.305,86963.77,90653.055,92765.75,101512.84,109260.375,116672.68,122643.08,126907.76,126777.1,125483.84,119501.72,117482.1,112594.17,108027.58,98949.67,95436.234,90556.51,84481.32,81748.445,81751.1,78554.54,76918.266,77319.85,79844.625,85939.04,88696.984,96480.6,102484.47,112876.29,113769.17,122686.23,123556.81,125052.09,125868.87,123623.63,117094.04,112176.414,107303.234,98536.72
87105.2421875,84710.62,79403.21,75803.14,73556.1,72471.52,72230.85,71888.72,76489.08,79444.0,82561.08,84239.445,91793.24,98523.53,105167.164,110418.664,114202.07,114214.66,113154.23,107998.74,106276.03,102177.73,98250.25,90331.68,87293.87,82943.76,77636.875,75216.61,75169.57,72292.37,70735.68,71039.67,73206.05,78377.07,80796.766,87339.02,92684.65,101820.6,102567.016,110609.5,111345.83,112651.15,113485.266,111522.54,106037.586,101724.44,97650.984,89959.77
4772.00244140625,4416.154,4160.2417,3860.6736,3604.2556,3482.8665,3331.6257,3295.4155,3268.8457,3240.5247,3302.1309,3383.6616,3585.6753,3932.8552,4273.0825,4520.458,4918.5884,5102.5947,5303.684,5280.7095,5301.5107,5276.872,5225.105,4820.6143,4663.801,4469.3555,3992.499,3867.8184,3622.636,3302.1528,3208.6902,3181.7146,3059.0325,3262.6653,3249.9,3357.1675,3635.5476,3940.7144,4068.3647,4691.3535,4885.9355,4964.5815,5321.636,5275.3,5319.637,5183.8755,5004.098,4967.697
